Ensembl gene ID	NCBI gene ID
ENSG00000165660	23172
ENSG00000135912	9654
ENSG00000182149	9798
ENSG00000131149	23199
ENSG00000091140	1738
ENSG00000101003	9837
ENSG00000134744	23318
ENSG00000113716	22993
ENSG00000177728	9772
ENSG00000164961	9897
ENSG00000123684	9926
ENSG00000166716	9640
ENSG00000107929	23185
ENSG00000157014	9797
ENSG00000169246	23117
ENSG00000008226	9940
ENSG00000101493	9658
ENSG00000145016	9711
ENSG00000170871	9778
ENSG00000103335	9780
ENSG00000105778	23080
ENSG00000179889	23042
ENSG00000137815	23168
ENSG00000138593	9728
ENSG00000109184	23142
ENSG00000054965	23201
ENSG00000165029	19
ENSG00000100077	157
ENSG00000075711	1739
ENSG00000172375	9854
ENSG00000166881	23306
ENSG00000130475	23149
ENSG00000180357	23060
ENSG00000167395	9726
ENSG00000166436	9866
ENSG00000148396	9919
ENSG00000169933	9758
ENSG00000102870	23361
ENSG00000177853	9849
ENSG00000150672	1740
ENSG00000099381	9739
ENSG00000168016	9881
ENSG00000132510	23135
ENSG00000038532	23274
ENSG00000166860	9880
ENSG00000166398	9710
ENSG00000225190	9842
ENSG00000082458	1741
ENSG00000136813	23392
ENSG00000198707	80184
ENSG00000100014	23384
ENSG00000168781	9677
ENSG00000206560	23243
ENSG00000198597	9745
ENSG00000141258	9905
ENSG00000074755	23140
ENSG00000110046	23130
ENSG00000101407	9675
ENSG00000132535	1742
ENSG00000132275	23378
ENSG00000103184	9717
ENSG00000166454	23300
ENSG00000145725	23262
ENSG00000160785	9673
ENSG00000149527	9651
ENSG00000169914	23252
ENSG00000163125	23248
ENSG00000151208	9231
ENSG00000198198	23334
ENSG00000162413	9903
ENSG00000133059	25778
ENSG00000198837	9909
ENSG00000184677	9923
ENSG00000143756	23219
ENSG00000170579	9229
ENSG00000277147	57234
ENSG00000159658	9813
ENSG00000227372	57212
ENSG00000135709	9764
ENSG00000124313	23096
ENSG00000198010	9228
ENSG00000179314	23302
ENSG00000173705	26032
ENSG00000111731	9847
ENSG00000107518	26033
ENSG00000198089	9814
ENSG00000186566	23131
ENSG00000176049	9832
ENSG00000047578	23247
ENSG00000176681	9884
ENSG00000185559	8788
ENSG00000185158	114659
ENSG00000102763	23078
ENSG00000170160	9720
ENSG00000154898	348254
ENSG00000104059	23359
ENSG00000011523	23177
ENSG00000187535	9742
ENSG00000004487	23028
ENSG00000198719	28514
ENSG00000274274	645051
ENSG00000108239	23232
ENSG00000198948	9848
ENSG00000183309	9831
ENSG00000174799	9662
ENSG00000121892	23244
ENSG00000196422	9858
ENSG00000090932	10683
ENSG00000101596	23347
ENSG00000175224	9776
ENSG00000124006	23363
ENSG00000058673	9877
ENSG00000132361	23277
ENSG00000196428	9819
ENSG00000006740	9912
ENSG00000197226	23061
ENSG00000122965	9904
ENSG00000100726	9894
ENSG00000239900	158
ENSG00000128917	54567
ENSG00000052749	23223
ENSG00000176915	23141
ENSG00000111647	23074
ENSG00000064270	9914
ENSG00000176595	9920
ENSG00000171680	57449
ENSG00000085788	23259
ENSG00000091490	23231
ENSG00000135426	9840
ENSG00000119689	1743
ENSG00000198920	9851
ENSG00000144711	9922
ENSG00000075240	23151
ENSG00000137478	9873
ENSG00000172765	23023
ENSG00000075035	9671
ENSG00000196187	9725
ENSG00000163960	26043
ENSG00000181227	1744
ENSG00000114648	23276
ENSG00000168502	23255
ENSG00000156931	23355
ENSG00000164080	23132
ENSG00000197959	26052
ENSG00000075539	285527
ENSG00000149218	23052
ENSG00000249115	23354
ENSG00000116786	23207
ENSG00000173210	22885
ENSG00000105339	22898
ENSG00000101745	23253
ENSG00000127663	23030
ENSG00000198780	26049
ENSG00000144355	1745
ENSG00000129933	23383
ENSG00000085433	22911
ENSG00000115504	23301
ENSG00000132680	22889
ENSG00000121210	23240
ENSG00000198740	22834
ENSG00000174013	200933
ENSG00000040199	23035
ENSG00000115844	1746
ENSG00000151240	22982
ENSG00000110042	23220
ENSG00000107560	22841
ENSG00000140320	22893
ENSG00000164151	23379
ENSG00000084710	22979
ENSG00000116138	23341
ENSG00000064932	22904
ENSG00000070601	22844
ENSG00000064195	1747
ENSG00000118246	22868
ENSG00000081386	22869
ENSG00000138286	317662
ENSG00000101004	22981
ENSG00000111490	23329
ENSG00000160584	23387
	504190
ENSG00000179912	22864
ENSG00000103494	23322
ENSG00000153339	22878
ENSG00000108813	1748
ENSG00000198690	22909
ENSG00000106012	23288
ENSG00000169330	23251
ENSG00000189337	23254
ENSG00000136051	23325
ENSG00000142784	23038
ENSG00000132359	23108
ENSG00000061987	23041
ENSG00000198815	22887
ENSG00000100154	23331
ENSG00000105880	1749
ENSG00000122733	23349
ENSG00000141002	22980
ENSG00000110274	22897
ENSG00000167202	23102
ENSG00000114805	23007
ENSG00000107890	22852
ENSG00000139718	23067
ENSG00000118200	23271
ENSG00000105278	23217
ENSG00000006377	1750
ENSG00000100354	23112
ENSG00000064042	22998
ENSG00000120645	440073
ENSG00000255140	504181
ENSG00000105063	22870
ENSG00000022567	57210
ENSG00000107771	54462
ENSG00000163807	57456
ENSG00000057704	57458
ENSG00000035687	159
ENSG00000124374	400961
ENSG00000240682	57461
ENSG00000162065	57465
ENSG00000177868	374969
ENSG00000113719	57222
ENSG00000204851	57469
ENSG00000130764	57470
ENSG00000136541	57471
ENSG00000122203	57179
ENSG00000105556	54531
ENSG00000165076	136242
ENSG00000196700	57473
ENSG00000103888	57214
ENSG00000023171	57476
ENSG00000158352	57477
ENSG00000031081	57514
ENSG00000126464	57479
ENSG00000250423	57481
ENSG00000109265	57482
ENSG00000170471	57148
ENSG00000122482	84146
ENSG00000151458	57182
ENSG00000122417	57489
ENSG00000173706	57493
ENSG00000166532	57494
ENSG00000174145	57495
ENSG00000119778	54454
ENSG00000114656	57501
ENSG00000173193	54625
ENSG00000088888	57506
ENSG00000047662	27146
ENSG00000047644	55841
ENSG00000168916	57507
ENSG00000164066	27152
ENSG00000108506	57508
ENSG00000174705	285590
ENSG00000091009	54439
ENSG00000183775	57528
ENSG00000243978	57529
ENSG00000132405	57533
ENSG00000150477	57536
ENSG00000037637	54455
ENSG00000118965	57539
ENSG00000204624	57540
ENSG00000087448	57542
ENSG00000048342	57545
ENSG00000197566	57547
ENSG00000145390	54532
ENSG00000112320	55084
ENSG00000160551	57551
ENSG00000187908	1755
ENSG00000144959	57552
ENSG00000068885	57560
ENSG00000113369	57561
ENSG00000110318	57562
ENSG00000212916	54627
ENSG00000197705	57565
ENSG00000275052	57223
ENSG00000172508	57571
ENSG00000144583	57574
ENSG00000100206	11144
ENSG00000033100	54480
ENSG00000124201	57169
ENSG00000163617	57577
ENSG00000008869	54497
ENSG00000181819	643535
ENSG00000164323	57587
ENSG00000143373	57592
ENSG00000088881	57593
ENSG00000266074	57597
ENSG00000198947	1756
ENSG00000052795	57600
ENSG00000109171	57606
ENSG00000165757	57608
ENSG00000066084	57609
ENSG00000141084	57610
ENSG00000167178	57611
ENSG00000084444	57613
ENSG00000134444	57614
ENSG00000128011	57622
ENSG00000144460	57624
ENSG00000130224	57631
ENSG00000275832	57636
ENSG00000179172	343069
ENSG00000135205	57639
ENSG00000183647	348327
ENSG00000103995	22995
ENSG00000162415	57643
ENSG00000197256	25959
ENSG00000162522	57648
ENSG00000163507	57650
ENSG00000197816	100499483
ENSG00000163945	57654
ENSG00000089351	57655
ENSG00000012822	57658
ENSG00000076826	57662
ENSG00000112787	57666
ENSG00000142065	57677
ENSG00000204186	57683
ENSG00000158966	57685
ENSG00000171724	57687
ENSG00000130449	57688
ENSG00000148948	57689
ENSG00000078687	57690
ENSG00000187164	57698
ENSG00000152592	1758
ENSG00000151553	57700
ENSG00000167566	57701
ENSG00000163510	57703
ENSG00000128815	57705
ENSG00000119522	57706
ENSG00000140950	57707
ENSG00000013293	57709
ENSG00000135835	57710
ENSG00000186020	57711
ENSG00000074855	57719
ENSG00000104936	1760
ENSG00000145388	57721
ENSG00000152223	57724
ENSG00000184454	400746
ENSG00000196912	57730
ENSG00000159733	57732
ENSG00000138944	85352
ENSG00000235954	284900
ENSG00000137090	1761
ENSG00000275793	85376
ENSG00000197077	85379
ENSG00000148814	80313
ENSG00000174010	80311
ENSG00000144229	80731
ENSG00000184305	401145
ENSG00000173253	10655
ENSG00000130518	80726
ENSG00000147799	80728
ENSG00000185085	80789
ENSG00000198908	80823
ENSG00000164118	80817
ENSG00000141431	80816
ENSG00000253502	100128541
ENSG00000185800	1762
ENSG00000175137	80851
ENSG00000138018	85465
ENSG00000149289	85463
ENSG00000137460	85462
ENSG00000115183	85461
ENSG00000178163	85460
ENSG00000166004	85459
ENSG00000180543	85453
ENSG00000142609	85452
ENSG00000132478	85451
ENSG00000172869	1657
ENSG00000148841	85450
ENSG00000198885	150771
ENSG00000149633	85449
ENSG00000133739	85444
ENSG00000171798	85442
ENSG00000256704	388478
ENSG00000166432	84460
ENSG00000165443	84457
ENSG00000203965	84455
ENSG00000104093	23312
ENSG00000243943	84450
ENSG00000107816	84445
ENSG00000147234	84443
ENSG00000170903	84437
ENSG00000167555	84436
ENSG00000189164	84503
ENSG00000154222	200014
ENSG00000162929	84542
ENSG00000139767	84530
ENSG00000138346	1763
ENSG00000180626	84622
ENSG00000167676	729359
ENSG00000206579	114786
ENSG00000198889	139170
ENSG00000166897	114794
ENSG00000139364	114795
ENSG00000153404	153478
ENSG00000114841	25981
ENSG00000055813	114800
ENSG00000162601	114803
ENSG00000141576	114804
ENSG00000272887	114817
ENSG00000119771	114818
ENSG00000080947	114819
ENSG00000170234	114825
	493824
ENSG00000142621	114827
ENSG00000163013	150726
ENSG00000197653	196385
ENSG00000167037	129049
ENSG00000151952	121256
ENSG00000144369	165215
ENSG00000146112	170954
ENSG00000167625	116115
ENSG00000157657	114991
ENSG00000183186	126567
ENSG00000217128	96459
ENSG00000103356	124454
ENSG00000105877	8701
ENSG00000159579	89970
ENSG00000261011	119385
ENSG00000168096	124401
ENSG00000203326	170958
ENSG00000089847	170961
ENSG00000182903	170960
ENSG00000183287	147372
ENSG00000169247	79628
ENSG00000174844	201625
ENSG00000242732	340526
ENSG00000173517	79834
ENSG00000050030	340533
ENSG00000135870	149041
ENSG00000113645	23286
ENSG00000198715	112770
ENSG00000147003	57393
ENSG00000121621	81930
ENSG00000116852	23046
ENSG00000141200	84643
ENSG00000151963	79232
ENSG00000183569	253190
ENSG00000227124	100131827
ENSG00000185842	127602
ENSG00000126603	84662
ENSG00000137441	83888
ENSG00000166896	91419
ENSG00000189068	284415
ENSG00000143337	26092
ENSG00000229919	644540
ENSG00000260727	81893
ENSG00000186844	353131
ENSG00000187775	8632
ENSG00000187180	353140
ENSG00000185962	353142
ENSG00000187238	353143
ENSG00000185966	353145
ENSG00000197084	353133
ENSG00000172155	353134
ENSG00000186226	353135
ENSG00000240386	353137
ENSG00000198854	100129271
ENSG00000187173	353139
ENSG00000204381	143903
ENSG00000257093	57189
ENSG00000213015	51157
ENSG00000213625	54741
ENSG00000067836	79641
ENSG00000123219	64105
ENSG00000183914	146754
ENSG00000171236	116844
ENSG00000138336	80312
ENSG00000204479	391004
ENSG00000178172	404203
ENSG00000231007	157956
ENSG00000183336	552900
ENSG00000183955	387893
ENSG00000158486	55567
ENSG00000164308	64167
ENSG00000039139	1767
ENSG00000157353	197258
ENSG00000121957	29899
ENSG00000204311	494513
ENSG00000196233	84458
ENSG00000186919	353174
ENSG00000277363	80725
ENSG00000121064	59342
ENSG00000134313	57498
ENSG00000117362	51107
ENSG00000115423	1768
ENSG00000066855	9650
ENSG00000141577	22994
ENSG00000021776	9716
ENSG00000186417	342035
ENSG00000090924	64857
ENSG00000108771	79132
ENSG00000124721	1769
ENSG00000062194	65056
ENSG00000111678	113246
ENSG00000111671	84727
ENSG00000070761	29105
ENSG00000163440	132954
ENSG00000174332	148979
ENSG00000187522	51182
ENSG00000181061	25994
ENSG00000065548	55854
ENSG00000177565	79718
ENSG00000007174	1770
ENSG00000167702	90990
ENSG00000155506	23367
ENSG00000213626	81606
ENSG00000121579	80218
ENSG00000139641	23344
ENSG00000143033	22823
ENSG00000137802	23005
ENSG00000105419	56917
ENSG00000122735	27019
ENSG00000141101	28987
ENSG00000173954	727686
ENSG00000186312	340591
ENSG00000111707	64426
ENSG00000035115	26751
ENSG00000171241	79801
ENSG00000130159	51295
ENSG00000166211	121599
ENSG00000100246	10126
ENSG00000177963	60626
ENSG00000154144	84897
ENSG00000176912	494514
ENSG00000175931	63893
ENSG00000120784	22835
ENSG00000115468	80303
ENSG00000162614	91624
ENSG00000163545	81788
ENSG00000062716	81671
ENSG00000213918	1773
ENSG00000151500	29087
ENSG00000173409	64801
ENSG00000166783	9665
ENSG00000119242	80212
ENSG00000125149	80262
ENSG00000167130	57171
ENSG00000105520	64748
ENSG00000103740	23205
ENSG00000156959	375323
ENSG00000144182	51601
ENSG00000013563	1774
ENSG00000135423	27165
ENSG00000164406	116842
ENSG00000105699	51599
ENSG00000144824	90102
ENSG00000156384	119392
ENSG00000153498	122258
ENSG00000153443	124402
ENSG00000166822	124491
ENSG00000154429	126731
ENSG00000163071	132671
ENSG00000167968	1775
ENSG00000165120	136263
ENSG00000270806	146853
ENSG00000169224	148823
ENSG00000151575	374618
ENSG00000163016	200420
ENSG00000175449	317671
ENSG00000166960	374864
ENSG00000186118	374973
ENSG00000163687	1776
ENSG00000142544	90353
ENSG00000180999	92346
ENSG00000184811	286753
ENSG00000186352	353322
ENSG00000164405	27089
ENSG00000143954	130120
ENSG00000106565	28959
ENSG00000237693	345611
ENSG00000133315	28992
ENSG00000118307	55259
ENSG00000105612	1777
ENSG00000156603	219541
ENSG00000141219	55028
ENSG00000162493	10630
ENSG00000171116	100506164
ENSG00000180155	66004
ENSG00000111252	10019
ENSG00000213512	388646
ENSG00000270276	554313
ENSG00000147649	92140
ENSG00000162836	51205
ENSG00000197102	1778
ENSG00000213403	130500
ENSG00000162511	7805
ENSG00000151033	119180
ENSG00000275722	57151
ENSG00000185674	254773
ENSG00000170037	116840
ENSG00000116299	57535
ENSG00000197629	219972
ENSG00000187240	79659
ENSG00000139168	85437
ENSG00000100294	27349
ENSG00000013288	23324
ENSG00000253915	80327
ENSG00000185888	339501
ENSG00000172938	116512
ENSG00000106245	8896
ENSG00000158560	1780
ENSG00000105518	374882
ENSG00000160472	147744
ENSG00000197880	259283
ENSG00000145794	84466
ENSG00000157890	84465
ENSG00000138587	55329
ENSG00000177383	64110
ENSG00000077380	1781
ENSG00000160953	84939
ENSG00000206199	389161
ENSG00000115648	79083
ENSG00000006007	51573
ENSG00000137819	54852
ENSG00000167695	79850
ENSG00000081026	260425
ENSG00000127564	9088
ENSG00000116455	79084
ENSG00000179965	51333
ENSG00000184838	51334
ENSG00000130193	51337
ENSG00000198160	57708
ENSG00000166823	55897
ENSG00000188095	145873
ENSG00000135720	1783
ENSG00000220884	338470
ENSG00000162600	115209
ENSG00000215183	692094
ENSG00000251562	378938
ENSG00000103707	123263
ENSG00000167747	84798
ENSG00000288859	723790
ENSG00000119650	112752
ENSG00000111670	79158
	352961
ENSG00000164877	79778
ENSG00000197614	8076
ENSG00000139547	8608
ENSG00000121940	23155
ENSG00000080608	9933
ENSG00000158497	57824
ENSG00000125459	55154
ENSG00000217930	51025
ENSG00000075303	55972
ENSG00000171612	84275
ENSG00000164347	84340
ENSG00000164933	81034
ENSG00000067704	55699
ENSG00000273698	126581
	359729
ENSG00000275940	359730
ENSG00000249449	134490
ENSG00000254312	359731
ENSG00000282625	359732
	359733
	134008
	359734
	359735
ENSG00000259441	359736
ENSG00000257480	347894
ENSG00000215734	359737
ENSG00000234479	23782
ENSG00000250324	359738
ENSG00000215349	359739
ENSG00000276576	359740
	359817
ENSG00000220125	359741
ENSG00000220868	359742
ENSG00000232075	359743
ENSG00000230691	359745
ENSG00000225392	285003
ENSG00000178636	285415
ENSG00000216364	346116
ENSG00000219297	359746
ENSG00000242552	346470
	359821
ENSG00000232508	359747
ENSG00000228782	653479
ENSG00000224296	359748
ENSG00000253934	346711
ENSG00000234587	351143
ENSG00000106976	1759
ENSG00000238285	359749
	359750
ENSG00000235469	359751
	351773
ENSG00000232777	343819
ENSG00000235299	359752
ENSG00000254305	137290
ENSG00000234325	359802
ENSG00000235378	359753
	359754
ENSG00000087470	10059
ENSG00000259186	359755
	359756
ENSG00000229182	137406
ENSG00000226336	338388
ENSG00000268949	359803
	342776
ENSG00000239226	359757
ENSG00000274493	359758
	359759
ENSG00000227814	359760
ENSG00000079805	1785
ENSG00000229759	359761
ENSG00000226013	359762
ENSG00000235232	359763
	286043
	359764
ENSG00000255763	349842
	359765
ENSG00000228807	343901
ENSG00000234496	199900
ENSG00000227425	359766
ENSG00000221879	359767
	359768
ENSG00000226395	359769
ENSG00000214298	359770
ENSG00000260024	359771
ENSG00000259978	350297
ENSG00000262759	359772
ENSG00000271056	359773
	352290
	338389
ENSG00000130816	1786
	338390
ENSG00000228507	359774
ENSG00000275256	351449
	148330
ENSG00000249649	359775
ENSG00000251308	359776
ENSG00000234821	359777
	339910
ENSG00000250830	359778
ENSG00000107614	1787
ENSG00000270192	359779
ENSG00000236152	347705
ENSG00000249539	347706
ENSG00000253814	347704
ENSG00000255231	347702
ENSG00000257927	347703
	347707
ENSG00000214743	133615
ENSG00000266915	359797
ENSG00000119772	1788
	359780
ENSG00000237130	359781
ENSG00000257820	359782
	359783
	341469
ENSG00000147454	51312
ENSG00000184428	116447
ENSG00000122033	219402
ENSG00000129422	57509
ENSG00000088305	1789
ENSG00000116586	28956
ENSG00000163002	129401
ENSG00000143674	84451
ENSG00000198964	259230
ENSG00000232707	23781
ENSG00000142182	29947
ENSG00000142961	148932
ENSG00000173542	92597
ENSG00000172081	126308
ENSG00000215264	137107
ENSG00000100139	85377
ENSG00000144802	64332
ENSG00000175489	126364
ENSG00000139714	283385
ENSG00000137747	84000
ENSG00000123992	23549
ENSG00000196199	54737
ENSG00000188038	123904
ENSG00000110063	28960
ENSG00000136715	79595
ENSG00000172732	80198
ENSG00000163833	51725
ENSG00000184905	140597
ENSG00000186260	57496
ENSG00000105655	51477
ENSG00000041515	23026
ENSG00000196465	140465
ENSG00000180209	29895
ENSG00000106436	93408
ENSG00000140795	91807
ENSG00000118680	103910
ENSG00000164989	203238
ENSG00000171219	55561
ENSG00000107447	1791
ENSG00000135372	55226
ENSG00000008130	65220
ENSG00000172890	55191
ENSG00000184860	93517
ENSG00000224550	360165
ENSG00000185633	56901
ENSG00000188566	27158
ENSG00000257127	574028
ENSG00000165802	26012
ENSG00000182489	402415
ENSG00000274211	30837
ENSG00000176771	344148
ENSG00000175161	253559
ENSG00000149927	8448
ENSG00000102921	9683
ENSG00000078177	55728
ENSG00000145911	23138
ENSG00000138411	57520
ENSG00000172775	80011
ENSG00000011243	26993
ENSG00000087095	51701
ENSG00000108798	51225
ENSG00000272636	8447
ENSG00000260287	101060321
ENSG00000101938	91851
ENSG00000169752	145957
ENSG00000115561	51652
ENSG00000163531	23114
ENSG00000197847	440044
ENSG00000144834	29114
ENSG00000129946	25759
ENSG00000150760	1793
ENSG00000235568	150372
ENSG00000101882	79576
ENSG00000163634	80145
ENSG00000169509	54544
ENSG00000143612	25912
ENSG00000143569	9898
ENSG00000114021	56954
ENSG00000134516	1794
ENSG00000136003	23479
ENSG00000186074	146722
ENSG00000154127	84959
ENSG00000128915	79664
ENSG00000277883	347402
ENSG00000215174	286430
ENSG00000256581	347933
ENSG00000167984	197358
ENSG00000088538	1795
ENSG00000160703	79671
ENSG00000230409	399511
ENSG00000255794	196475
ENSG00000280650	359822
ENSG00000169189	197370
ENSG00000166920	84419
ENSG00000121690	91614
ENSG00000115325	1796
ENSG00000230257	58160
ENSG00000231177	84657
ENSG00000009307	7812
ENSG00000255284	171391
ENSG00000157045	123803
ENSG00000147443	9046
ENSG00000255397	282694
ENSG00000197223	10438
ENSG00000136436	10241
ENSG00000091732	51530
ENSG00000111581	57122
ENSG00000143552	91181
ENSG00000141562	26502
ENSG00000111554	56890
ENSG00000178057	25915
ENSG00000184507	256646
ENSG00000204348	1797
ENSG00000166582	201161
ENSG00000069275	64710
